review_id,original_text,pre_translated_text,emoji_converted,detected_lang,confidence,translated_text,cleaned_text,post_translated
9761e2e0-0abd-400a-aa5f-d3a4ccf76f48,this app is good for bangladeshi people,this appp is gooddood apafter bangooddladeshi people,this appp is gooddood apafter bangooddladeshi people,en,0.745,this appp is gooddood apafter bangooddladeshi people,this app is gooddood apafter bangooddladeshi people,this app is gooddood apafter bangooddladeshi people
93895b43-652d-4549-b8f1-3a29b98e0d90,💖💖,💖💖, sparkling_heart  sparkling_heart ,en,0.521, sparkling_heart  sparkling_heart ,sparkling_heart sparkling_heart,sparkling_heart sparkling_heart
b570600d-9b68-4def-8d2a-ecfe155d33cc,bkash nice apps,bkash nice appps,bkash nice appps,en,0.704,bkash nice appps,bkash nice apps,bkash nice apps
35d58edd-0191-4ff5-a03b-584f5ff29e0b,👍,👍, thumbs_up ,en,0.827, thumbs_up ,thumbs_up,thumbs_up
f30dafe1-6634-4404-8121-90679b79ab84,😘,😘, face_blowing_a_kiss ,en,0.478, face_blowing_a_kiss ,face_blowing_a_kiss,face_blowing_a_kiss
5ef01fcc-62a3-4217-9e02-2499af0391a2,this app is very good 🥰,this appp is very gooddood 🥰,this appp is very gooddood  smiling_face_with_hearts ,en,0.894,this appp is very gooddood  smiling_face_with_hearts ,this app is very gooddood smiling_face_with_hearts,this app is very gooddood smiling_face_with_hearts
04a3eb8a-1473-4d8a-b7a1-792870485dd2,nice,nice,nice,en,0.839,nice,nice,nice
20a74584-21d4-4f31-8f0e-2c2d4236fbf0,very helpful app,very helpappul appp,very helpappul appp,en,0.911,very helpappul appp,very helpappul app,very helpappul app
f63b9e27-6fa5-493d-8eb3-00ec522b1654,good job bkash,gooddood job bkash,gooddood job bkash,en,0.371,gooddood job bkash,gooddood job bkash,gooddood job bkash
7391b750-e76b-4282-9077-989fb995f5e2,nice,nice,nice,en,0.839,nice,nice,nice
a35ccb3c-097a-4f7f-9382-e07acace6085,best mfs service provider platform in the bangladesh. i daily use bkash. bkash help my daily life. i like bkash 😍,best mapps serbrotherce probrotherder platapafterm in the bangooddladesh. i daily use bkash. bkash help my daily liappe. i like bkash 😍,best mapps serbrotherce probrotherder platapafterm in the bangooddladesh. i daily use bkash. bkash help my daily liappe. i like bkash  smiling_face_with_heart-eyes ,en,0.688,best mapps serbrotherce probrotherder platapafterm in the bangooddladesh. i daily use bkash. bkash help my daily liappe. i like bkash  smiling_face_with_heart-eyes ,best mapps serbrotherce probrotherder platapafterm in the bangooddladesh. i daily use bkash. bkash help my daily liappe. i like bkash smiling_face_with_heart-eyes,best mapps serbrotherce probrotherder platapafterm in the bangooddladesh. i daily use bkash. bkash help my daily liappe. i like bkash smiling_face_with_heart-eyes
780dc73f-3ae3-44bd-876d-df073e41d30d,niec,nice,nice,en,0.839,nice,nice,nice
0ee47b6c-16e2-4c25-9f04-5fc097b439f9,nice,nice,nice,en,0.839,nice,nice,nice
accb8779-b4db-49a0-9ce4-29b7ba4a1cb7,nice app,nice appp,nice appp,en,0.785,nice appp,nice app,nice app
d14d5eeb-1551-4ebc-a198-c69cb32a039a,best,best,best,en,0.169,best,best,best
e424d0da-97ec-4608-a5a5-f8da9eee7449,500 help,500 help,500 help,en,0.572,500 help,500 help,500 help
80a18a67-af98-4d51-b7ae-cff1c1148162,new update crashes,new update crashes,new update crashes,en,0.427,new update crashes,new update crashes,new update crashes
7da47319-4446-4414-abdd-53d4e4cdae00,696 টাকা,696 bdt,696 bdt,en,0.441,696 bdt,696 bdt,696 bdt
79633c59-97c0-480a-a988-686d6c1efa55,this bkash app is a great 100% i like it,this bkash appp is a gooddreat 100% i like it,this bkash appp is a gooddreat 100% i like it,en,0.926,this bkash appp is a gooddreat 100% i like it,this bkash app is a gooddreat 100 i like it,this bkash app is a gooddreat 100 i like it
8836e694-ae1c-4709-8d01-4940fdfd55b4,good app,gooddood appp,gooddood appp,en,0.266,gooddood appp,gooddood app,gooddood app
c49f5483-3c46-4afb-827d-31b449ba0b7c,nice app,nice appp,nice appp,en,0.785,nice appp,nice app,nice app
158038ae-4064-4f19-b23e-12c3bc41e912,nice,nice,nice,en,0.839,nice,nice,nice
4d7abbf1-67bf-4385-8bd4-3743c3b40ffc,☺️,☺️, smiling_face ,en,0.168, smiling_face ,smiling_face,smiling_face
c880cd15-7f16-4bde-8f4e-f8d0bfcd1bbc,very helpful app.,very helpappul appp.,very helpappul appp.,en,0.91,very helpappul appp.,very helpappul app.,very helpappul app.
060c4443-68c3-469d-8663-a8339d625315,like allays is the best save balance platfrom,like allays is the best save balanicee platapprom,like allays is the best save balanicee platapprom,en,0.64,like allays is the best save balanicee platapprom,like allays is the best save balanicee platapprom,like allays is the best save balanice platapprom
9495b65c-2d1a-44c3-8a66-8c68a8e7758d,nice,nice,nice,en,0.839,nice,nice,nice
c43e8fb2-1d6b-4cb9-8dd3-f04102e30656,"very good app,i like to mace 😊","very gooddood appp,i like to mace 😊","very gooddood appp,i like to mace  smiling_face_with_smiling_eyes ",en,0.799,"very gooddood appp,i like to mace  smiling_face_with_smiling_eyes ","very gooddood app,i like to mace smiling_face_with_smiling_eyes","very gooddood app,i like to mace smiling_face_with_smiling_eyes"
43cc0185-5a09-4f75-8044-4b1cb036a8c0,good apps,gooddood appps,gooddood appps,en,0.304,gooddood appps,gooddood apps,gooddood apps
35d53933-1c33-4698-9c69-a5cb54f7f661,nice,nice,nice,en,0.839,nice,nice,nice
53befe36-bebb-42b9-b7b9-c2ae114e6867,ok,ok,ok,en,0.898,ok,ok,ok
606ad468-7045-4ec4-8dae-e2f707ed12a2,"working hours bikash it doesn't work on some days, for example, i need some emergency money today. add money from the card doesn't work. do you provide baler service? baler bikash app.","workingoodd hours bKashh it doesn't work on some days, apafter example, i need some emergooddenicey money today. add money approm the card doesn't work. do you probrotherde baler serbrotherce? baler bKashh appp.","workingoodd hours bKashh it doesn't work on some days, apafter example, i need some emergooddenicey money today. add money approm the card doesn't work. do you probrotherde baler serbrotherce? baler bKashh appp.",en,0.922,"workingoodd hours bKashh it doesn't work on some days, apafter example, i need some emergooddenicey money today. add money approm the card doesn't work. do you probrotherde baler serbrotherce? baler bKashh appp.","workingoodd hours bkashh it doesn't work on some days, apafter example, i need some emergooddenicey money today. add money approm the card doesn't work. do you probrotherde baler serbrotherce? baler bkashh app.","workingoodd hours bkashh it doesn't work on some days, apafter example, i need some emergooddenicey money today. add money approm the card doesn't work. do you probrotherde baler serbrotherce? baler bkashh app."
a8c28730-ee03-4ff8-b796-ba327705a5a6,"bkash has implemented my requested feature i.e.adding an option to disable promotional notifications. i'm increasing my rating for that. in addition, i would like to request a dark mode throughout the ui of the app and an animating and smooth ui transitions and scrolling experience.","bkash has implemented my requested appeature i.e.addingoodd an option to disable promotiono/notl notiappications. i'm inicereasingoodd my ratingoodd apafter that. in addition, i would like to request a dark mode througooddhout the ui oapp the appp and an animatingoodd and smooth ui transitions and scrollingoodd experienicee.","bkash has implemented my requested appeature i.e.addingoodd an option to disable promotiono/notl notiappications. i'm inicereasingoodd my ratingoodd apafter that. in addition, i would like to request a dark mode througooddhout the ui oapp the appp and an animatingoodd and smooth ui transitions and scrollingoodd experienicee.",en,0.867,"bkash has implemented my requested appeature i.e.addingoodd an option to disable promotiono/notl notiappications. i'm inicereasingoodd my ratingoodd apafter that. in addition, i would like to request a dark mode througooddhout the ui oapp the appp and an animatingoodd and smooth ui transitions and scrollingoodd experienicee.","bkash has implemented my requested appeature i.e.addingoodd an option to disable promotiononotl notiappications. i'm inicereasingoodd my ratingoodd apafter that. in addition, i would like to request a dark mode througooddhout the ui oapp the app and an animatingoodd and smooth ui transitions and scrollingoodd experienicee.","bkash has implemented my requested appeature i.e.addingoodd an option to disable promotiononotl notiappications. i'm inicereasingoodd my ratingoodd apafter that. in addition, i would like to request a dark mode througooddhout the ui oapp the app and an animatingoodd and smooth ui transitions and scrollingoodd experienice."
d6763548-5be4-4089-b685-1c4f0e1c8aaf,bkash app somossa kirtace kno,bkash appp somossa kirtace kno,bkash appp somossa kirtace kno,en,0.312,bkash appp somossa kirtace kno,bkash app somossa kirtace kno,bkash app somossa kirtace kno
5a19b950-66bd-4353-b386-f860d170599d,very nice,very nice,very nice,en,0.998,very nice,very nice,very nice
2c1054ca-e64e-4190-9fa2-19a1acc6a612,❤️❤️❤️❤️❤️❤️,❤️❤️❤️❤️❤️❤️, red_heart  red_heart  red_heart  red_heart  red_heart  red_heart ,en,0.379, red_heart  red_heart  red_heart  red_heart  red_heart  red_heart ,red_heart red_heart red_heart red_heart red_heart red_heart,red_heart red_heart red_heart red_heart red_heart red_heart
87ac5b37-f8c6-4fb4-85c7-35aa3ee284e8,nice,nice,nice,en,0.839,nice,nice,nice
673ababe-9564-414e-8105-5c556a112454,good app,gooddood appp,gooddood appp,en,0.266,gooddood appp,gooddood app,gooddood app
ab1a9e6e-0418-46f0-870a-95f4c9d79fda,nice,nice,nice,en,0.839,nice,nice,nice
a507a756-007e-4ce9-a275-ce6f7c224545,🙏🙏🙏,🙏🙏🙏, folded_hands  folded_hands  folded_hands ,en,0.927, folded_hands  folded_hands  folded_hands ,folded_hands folded_hands folded_hands,folded_hands folded_hands folded_hands
72c1fd76-aca8-470a-ad0d-68ad4507fb75,"please give the loan option,","please gooddive the loan option,","please gooddive the loan option,",en,0.788,"please gooddive the loan option,","please gooddive the loan option,","please gooddive the loan option,"
453026a9-75c6-4638-a124-a4232c88d5a9,nic app,nice appp,nice appp,en,0.785,nice appp,nice app,nice app
e669fccd-48f7-4af7-926e-4aa6509dcc4f,verry poor aps,very poor apps,very poor apps,en,0.996,very poor apps,very poor apps,very poor apps
1c727161-d97a-4f31-a264-ebf6ca29ea25,🤔🥰,🤔🥰, thinking_face  smiling_face_with_hearts ,en,0.543, thinking_face  smiling_face_with_hearts ,thinking_face smiling_face_with_hearts,thinking_face smiling_face_with_hearts
8d1d1f0e-e110-41c1-a4d2-eee301395a7a,amazon sujit suvidha vishvasthit vikas,amazon sujit subrotherdha brothershvasthit brotherkas,amazon sujit subrotherdha brothershvasthit brotherkas,en,0.597,amazon sujit subrotherdha brothershvasthit brotherkas,amazon sujit subrotherdha brothershvasthit brotherkas,amazon sujit subrotherdha brothershvasthit brotherkas
b0c7bd55-6a38-4163-8f37-baa90cdea7f7,good service providers,gooddood serbrotherce probrotherders,gooddood serbrotherce probrotherders,en,0.359,gooddood serbrotherce probrotherders,gooddood serbrotherce probrotherders,gooddood serbrotherce probrotherders
fe9e35a3-491e-47ea-be69-ff5cfc3bc60a,"if you have a student account,you will face so much problems","iapp you have a student account,you will appace so much problems","iapp you have a student account,you will appace so much problems",en,0.949,"iapp you have a student account,you will appace so much problems","iapp you have a student account,you will appace so much problems","iapp you have a student account,you will appace so much problems"
2d0a9488-9808-4863-8b1b-518f8338c0c3,nice,nice,nice,en,0.839,nice,nice,nice
d8da9335-166e-4a80-9f81-4011b2786350,nice,nice,nice,en,0.839,nice,nice,nice
ce57a549-c1eb-4256-81fd-9b36f5ac35d5,nice,nice,nice,en,0.839,nice,nice,nice
410d12ac-eda9-472d-9278-633d87322829,🤗😍😍,🤗😍😍, smiling_face_with_open_hands  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes ,en,0.484, smiling_face_with_open_hands  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes ,smiling_face_with_open_hands smiling_face_with_heart-eyes smiling_face_with_heart-eyes,smiling_face_with_open_hands smiling_face_with_heart-eyes smiling_face_with_heart-eyes
8c76e1f6-8983-4104-9d5e-ce466691fe88,very good.,very gooddood.,very gooddood.,en,0.952,very gooddood.,very gooddood.,very gooddood.
efa751d1-fb1c-4dc6-866f-0b874f7f1e33,good going on,gooddood gooddoingoodd on,gooddood gooddoingoodd on,en,0.556,gooddood gooddoingoodd on,gooddood gooddoingoodd on,gooddood gooddoingoodd on
e774f167-0e74-494c-8f43-064ab5b10bc8,❤️👑❤️🇧🇩,❤️👑❤️🇧🇩, red_heart  crown  red_heart  Bangladesh ,en,0.503, red_heart  crown  red_heart  Bangladesh ,red_heart crown red_heart bangladesh,red_heart crown red_heart bangladesh
4cee6b31-100c-42e4-8663-047d354f2414,ok,ok,ok,en,0.898,ok,ok,ok
a4d02222-3956-41c5-814f-8fa5bbd619d0,i paid a bill but it's still in a pending stage. it's been 3 days. i complained through mail 2 days ago still didn't got reply. i couldn't get any message from live chat after trying again and again. i had to call through phone. they said i have already submitted a complain through live chat where i couldn't get even a reply. after picking they make me wait too much. call centre wasn't profesonal at all. they don't know anything. just said what she wanted and remained silent. poor service,i paid a bill but it's still in a pendingoodd stagoodde. it's been 3 days. i complained througooddh mail 2 days agooddo still didn't gooddot reply. i couldn't gooddit any messagoodde approm live chat aappter tryingoodd agooddain and agooddain. i had to call througooddh phone. they said i have already submytted a complain througooddh live chat where i couldn't gooddit even a reply. aappter pickingoodd they make me wait too much. call centre wasn't proappesono/notl at all. they don't know anythingoodd. just said what she wanted and remained silent. poor serbrotherce,i paid a bill but it's still in a pendingoodd stagoodde. it's been 3 days. i complained througooddh mail 2 days agooddo still didn't gooddot reply. i couldn't gooddit any messagoodde approm live chat aappter tryingoodd agooddain and agooddain. i had to call througooddh phone. they said i have already submytted a complain througooddh live chat where i couldn't gooddit even a reply. aappter pickingoodd they make me wait too much. call centre wasn't proappesono/notl at all. they don't know anythingoodd. just said what she wanted and remained silent. poor serbrotherce,en,0.97,i paid a bill but it's still in a pendingoodd stagoodde. it's been 3 days. i complained througooddh mail 2 days agooddo still didn't gooddot reply. i couldn't gooddit any messagoodde approm live chat aappter tryingoodd agooddain and agooddain. i had to call througooddh phone. they said i have already submytted a complain througooddh live chat where i couldn't gooddit even a reply. aappter pickingoodd they make me wait too much. call centre wasn't proappesono/notl at all. they don't know anythingoodd. just said what she wanted and remained silent. poor serbrotherce,i paid a bill but it's still in a pendingoodd stagoodde. it's been 3 days. i complained througooddh mail 2 days agooddo still didn't gooddot reply. i couldn't gooddit any messagoodde approm live chat aappter tryingoodd agooddain and agooddain. i had to call througooddh phone. they said i have already submytted a complain througooddh live chat where i couldn't gooddit even a reply. aappter pickingoodd they make me wait too much. call centre wasn't proappesononotl at all. they don't know anythingoodd. just said what she wanted and remained silent. poor serbrotherce,i paid a bill but it's still in a pendingoodd stagoodde. it's been 3 days. i complained througooddh mail 2 days agooddo still didn't gooddot reply. i couldn't gooddit any messagoodde approm live chat aappter tryingoodd agooddain and agooddain. i had to call througooddh phone. they said i have already submytted a complain througooddh live chat where i couldn't gooddit even a reply. aappter pickingoodd they make me wait too much. call centre wasn't proappesononotl at all. they don't know anythingoodd. just said what she wanted and remained silent. poor serbrotherce
6e96cf72-b11f-482f-8925-fbbbfef383d7,excellent,excellent,excellent,en,0.821,excellent,excellent,excellent
04f01569-9422-41ca-bdf6-0b8e093b56dd,nice,nice,nice,en,0.839,nice,nice,nice
6e2afaff-6cf5-4efb-8f30-a925f778678e,nice,nice,nice,en,0.839,nice,nice,nice
a917ff4d-c96a-497c-8b40-0a353fbadd86,nice pocket wallet,nice pockit wallit,nice pockit wallit,en,0.4,nice pockit wallit,nice pockit wallit,nice pockit wallit
412fe12f-a27f-4f3a-9a70-43f07a20851a,nice,nice,nice,en,0.839,nice,nice,nice
1059f48c-b4ce-4211-b0a5-22932b2c7c05,ok,ok,ok,en,0.898,ok,ok,ok
dc33bfa7-7124-4251-aeae-2bd40ece0988,thanks for your support,thanks apafter your supaftert,thanks apafter your supaftert,en,0.444,thanks apafter your supaftert,thanks apafter your supaftert,thanks apafter your supaftert
8ae63031-adb8-4584-88fc-37d3b14d71dd,too good,too gooddood,too gooddood,en,0.393,too gooddood,too gooddood,too gooddood
25b6c0df-a10f-4db9-966a-4dde714395bb,very good app🤩,very gooddood appp🤩,very gooddood appp star-struck ,en,0.819,very gooddood appp star-struck ,very gooddood app star-struck,very gooddood app star-struck
88738903-4302-4b73-b14c-42cb2b5c7c3a,"in my experience, sometime than my cash in option is invisible 😞.","in my experienicee, somytime than my cash in option is inbrothersible 😞.","in my experienicee, somytime than my cash in option is inbrothersible  disappointed_face .",en,0.824,"in my experienicee, somytime than my cash in option is inbrothersible  disappointed_face .","in my experienicee, somytime than my cash in option is inbrothersible disappointed_face .","in my experienice, somytime than my cash in option is inbrothersible disappointed_face ."
62d26313-310f-4cae-93e0-3270b5725896,❤️❤️❤️❤️,❤️❤️❤️❤️, red_heart  red_heart  red_heart  red_heart ,en,0.378, red_heart  red_heart  red_heart  red_heart ,red_heart red_heart red_heart red_heart,red_heart red_heart red_heart red_heart
91924f16-f205-44a1-a149-c1b116980cd3,nice,nice,nice,en,0.839,nice,nice,nice
6b6805bd-44cf-4e82-97ee-bfe5cf7572f3,superb app. bring in a dark mode and will give it a 5 star,superb appp. bringoodd in a dark mode and will gooddive it a 5 star,superb appp. bringoodd in a dark mode and will gooddive it a 5 star,en,0.795,superb appp. bringoodd in a dark mode and will gooddive it a 5 star,superb app. bringoodd in a dark mode and will gooddive it a 5 star,superb app. bringoodd in a dark mode and will gooddive it a 5 star
4bf0274c-920a-4f8a-93d3-034563ac0406,nice application in bangladesh,nice appplication in bangooddladesh,nice appplication in bangooddladesh,en,0.829,nice appplication in bangooddladesh,nice application in bangooddladesh,nice application in bangooddladesh
950d4b49-5c0f-4cb2-822e-92c0dac94ca7,great,gooddreat,gooddreat,en,0.835,gooddreat,gooddreat,gooddreat
63d8f0f2-fbf2-46a1-906f-7d9fb0f8dcff,the experience is too much bad with me 😔 my receiver didn't get receive money but there is no action required whereas the customer service is too poor,the experienicee is too much bad with me 😔 my receiver didn't gooddit receive money but there is no action required whereas the customer serbrotherce is too poor,the experienicee is too much bad with me  pensive_face  my receiver didn't gooddit receive money but there is no action required whereas the customer serbrotherce is too poor,en,0.971,the experienicee is too much bad with me  pensive_face  my receiver didn't gooddit receive money but there is no action required whereas the customer serbrotherce is too poor,the experienicee is too much bad with me pensive_face my receiver didn't gooddit receive money but there is no action required whereas the customer serbrotherce is too poor,the experienice is too much bad with me pensive_face my receiver didn't gooddit receive money but there is no action required whereas the customer serbrotherce is too poor
fcfe4fd0-7e97-45d8-9a76-ae9453bce413,simple and fast transfer money,simple and appast transapper money,simple and appast transapper money,en,0.657,simple and appast transapper money,simple and appast transapper money,simple and appast transapper money
ef3c6cfb-e1f9-4282-80ea-27c4d66d2799,best app in the world,best appp in the world,best appp in the world,en,0.666,best appp in the world,best app in the world,best app in the world
e6d824b7-50d1-495f-ab2c-c214d1735d54,nice,nice,nice,en,0.839,nice,nice,nice
1b8aaece-eeaa-44c4-8222-faa54578cd17,খুব ভালো,খুব good,খুব good,en,0.614,খুব good,good,good
e1dbd9ff-bd81-4eab-b343-6acb5ac229f0,nice,nice,nice,en,0.839,nice,nice,nice
e68158b8-f01b-4d34-931b-7bb51217767f,👎,👎, thumbs_down ,en,0.222, thumbs_down ,thumbs_down,thumbs_down
d4c121ff-4422-42c8-a5a0-fd49aff8addd,great app,gooddreat appp,gooddreat appp,en,0.804,gooddreat appp,gooddreat app,gooddreat app
35cb8bc5-2318-49b7-b139-47c0542f9c9b,nice app,nice appp,nice appp,en,0.785,nice appp,nice app,nice app
1067c373-49d6-4f45-b11a-5c8edcfe405a,very nice,very nice,very nice,en,0.998,very nice,very nice,very nice
4509b5d7-b150-48ab-9fe8-cdf8bbb5578a,ok,ok,ok,en,0.898,ok,ok,ok
f66b0429-f6ed-40ef-8c81-94bef34307c6,good app,gooddood appp,gooddood appp,en,0.266,gooddood appp,gooddood app,gooddood app
33e45157-cd06-49e1-9707-f07fe89358dc,nice app,nice appp,nice appp,en,0.785,nice appp,nice app,nice app
ce6b49d6-c61a-4935-beae-fdf00819de58,excellent service 👍💯,excellent serbrotherce 👍💯,excellent serbrotherce  thumbs_up  hundred_points ,en,0.489,excellent serbrotherce  thumbs_up  hundred_points ,excellent serbrotherce thumbs_up hundred_points,excellent serbrotherce thumbs_up hundred_points
3cb978c8-bab0-419b-8f94-c3f6b21e541f,very good app❤️ and very sexsi,very gooddood appp❤️ and very sexsi,very gooddood appp red_heart  and very sexsi,en,0.924,very gooddood appp red_heart  and very sexsi,very gooddood app red_heart and very sexsi,very gooddood app red_heart and very sexsi
f7b48ea8-e762-4f64-adf4-21e7f1fac124,nice,nice,nice,en,0.839,nice,nice,nice
e623f291-12df-46e5-8509-c9ef5696306c,super app,super appp,super appp,en,0.525,super appp,super app,super app
678ac093-0c1c-44f0-af02-dcf5d6b80e29,nice,nice,nice,en,0.839,nice,nice,nice
4e59287e-77f5-4c6b-aa47-105cf2efe547,best app for everything,best appp apafter everythingoodd,best appp apafter everythingoodd,en,0.38,best appp apafter everythingoodd,best app apafter everythingoodd,best app apafter everythingoodd
1b76a9ae-9247-494a-ae3b-bd05f96888e8,nic apk,nice appk,nice appk,en,0.584,nice appk,nice appk,nice appk
1d48f9d7-c4a1-4744-9a13-839125ed8e70,nice apps,nice appps,nice appps,en,0.78,nice appps,nice apps,nice apps
4527ed67-42fc-4056-b15b-606857a2d088,not usable outside of bangladesh,not usable outside oapp bangooddladesh,not usable outside oapp bangooddladesh,en,0.804,not usable outside oapp bangooddladesh,not usable outside oapp bangooddladesh,not usable outside oapp bangooddladesh
be2f167f-de2a-4b78-a18a-2a883aa79297,nice appd,nice apppd,nice apppd,en,0.56,nice apppd,nice appd,nice appd
067f5f46-1314-477b-a074-31c820143c72,this apps is very good,this appps is very gooddood,this appps is very gooddood,en,0.978,this appps is very gooddood,this apps is very gooddood,this apps is very gooddood
b4665c4e-47b3-411c-9896-6af8c77c1f3b,very nice app 🙂,very nice appp 🙂,very nice appp  slightly_smiling_face ,en,0.846,very nice appp  slightly_smiling_face ,very nice app slightly_smiling_face,very nice app slightly_smiling_face
f4aea81c-9595-4952-93d7-b1c6fb6b3382,very good app 😸,very gooddood appp 😸,very gooddood appp  grinning_cat_with_smiling_eyes ,en,0.366,very gooddood appp  grinning_cat_with_smiling_eyes ,very gooddood app grinning_cat_with_smiling_eyes,very gooddood app grinning_cat_with_smiling_eyes
9c030daa-5a24-4124-aec2-f3b1cc0d59e6,ok,ok,ok,en,0.898,ok,ok,ok
9a91f273-b406-4cfd-b5a1-efd5ec817975,very good,very gooddood,very gooddood,en,0.938,very gooddood,very gooddood,very gooddood
ac8ceb9d-f78e-4ef0-9d94-2b1d455a5747,i like this app,i like this appp,i like this appp,en,0.871,i like this appp,i like this app,i like this app
edef9f6c-24a3-4fb6-a843-32f2c4dae290,bikash pin resets,bKashh pin resits,bKashh pin resits,en,0.484,bKashh pin resits,bkashh pin resits,bkashh pin resits
a951754d-1baf-4718-8447-d3d52f3d3c00,nice app amazing app,nice appp amazingoodd appp,nice appp amazingoodd appp,en,0.668,nice appp amazingoodd appp,nice app amazingoodd app,nice app amazingoodd app
431a7ea1-d205-4673-8249-e0a82909f271,very good ap,very gooddood app,very gooddood app,en,0.942,very gooddood app,very gooddood app,very gooddood app
77c85d23-a85f-438b-a491-514b5bbcc672,l feel comfort use the app 💖💖💖,l appeel comapaftert use the appp 💖💖💖,l appeel comapaftert use the appp  sparkling_heart  sparkling_heart  sparkling_heart ,en,0.38,l appeel comapaftert use the appp  sparkling_heart  sparkling_heart  sparkling_heart ,l appeel comapaftert use the app sparkling_heart sparkling_heart sparkling_heart,l appeel comapaftert use the app sparkling_heart sparkling_heart sparkling_heart
733601b4-3a88-4b8d-8abe-6116f904acad,very good,very gooddood,very gooddood,en,0.938,very gooddood,very gooddood,very gooddood
b0fc2aeb-dcb8-458f-ab93-d203f17f7245,very good performance bkash app,very gooddood perapaftermanicee bkash appp,very gooddood perapaftermanicee bkash appp,en,0.409,very gooddood perapaftermanicee bkash appp,very gooddood perapaftermanicee bkash app,very gooddood perapaftermanice bkash app
75b9ed46-428c-40bd-91ea-b4850f9162fb,i've been using bkash for more than 2 years but still haven't got the 'add money' option and because of that i always have to face a hard time. also every time i try to use the live chat option for queries it says 'customer service representatives are busy now.' please fix these issues asap,i've been usingoodd bkash apafter more than 2 years but still haven't gooddot the 'add money' option and because oapp that i always have to appace a hard time. also every time i try to use the live chat option apafter queries it says 'customer serbrotherce representatives are busy now.' please appix these issues asapp,i've been usingoodd bkash apafter more than 2 years but still haven't gooddot the 'add money' option and because oapp that i always have to appace a hard time. also every time i try to use the live chat option apafter queries it says 'customer serbrotherce representatives are busy now.' please appix these issues asapp,en,0.912,i've been usingoodd bkash apafter more than 2 years but still haven't gooddot the 'add money' option and because oapp that i always have to appace a hard time. also every time i try to use the live chat option apafter queries it says 'customer serbrotherce representatives are busy now.' please appix these issues asapp,i've been usingoodd bkash apafter more than 2 years but still haven't gooddot the 'add money' option and because oapp that i always have to appace a hard time. also every time i try to use the live chat option apafter queries it says 'customer serbrotherce representatives are busy now.' please appix these issues asapp,i've been usingoodd bkash apafter more than 2 years but still haven't gooddot the 'add money' option and because oapp that i always have to appace a hard time. also every time i try to use the live chat option apafter queries it says 'customer serbrotherce representatives are busy now.' please appix these issues asapp
52b3bc69-73e5-4302-82de-83d209311800,i am satisfy this app,i am satisappy this appp,i am satisappy this appp,en,0.388,i am satisappy this appp,i am satisappy this app,i am satisappy this app
4cf03062-e8cb-4e39-ac44-326153e88ef9,wow 😮,wow 😮,wow  face_with_open_mouth ,en,0.386,wow  face_with_open_mouth ,wow face_with_open_mouth,wow face_with_open_mouth
48bce827-80bb-4640-94f9-a5ca06018c82,nice,nice,nice,en,0.839,nice,nice,nice
a75bc3e9-19be-4ae6-9d1e-d0614866e95a,my bakas,my bakas,my bakas,en,0.399,my bakas,my bakas,my bakas
5f8ce210-d1ce-4b92-a56b-74d6ef122df2,they spread interest [riba]] in muslim society,they spread interest [riba]] in muslim sociity,they spread interest [riba]] in muslim sociity,en,0.902,they spread interest [riba]] in muslim sociity,they spread interest riba in muslim sociity,they spread interest riba in muslim sociity
3f9ab502-b4e1-4f85-a3ee-be8652f43f3e,ভালো,good,good,en,0.895,good,good,good
d03d7052-121c-49af-bc8b-c497f1317cd6,valo,good,good,en,0.895,good,good,good
640e5043-b79a-4839-bd91-b33b42eb4a40,gd app,gooddd appp,gooddd appp,en,0.825,gooddd appp,goodd app,goodd app
20af0ac2-6382-4a95-be71-9255cf2da5ed,bkash doulod,bkash doulod,bkash doulod,en,0.202,bkash doulod,bkash doulod,bkash doulod
636b5e10-5716-4dc1-8d2d-e0c32b1e08e3,good app,gooddood appp,gooddood appp,en,0.266,gooddood appp,gooddood app,gooddood app
d2240ff2-abfd-4734-a1cf-61c1ab64f6de,bkash app so good,bkash appp so gooddood,bkash appp so gooddood,en,0.211,bkash appp so gooddood,bkash app so gooddood,bkash app so gooddood
76c5b57f-7e8f-4d76-8ced-ff07040ba32f,everythings good except its asking to uninstall and reinstall the app everytime i open it i do multiple transaction everyday,everythingoodds gooddood except its askingoodd to uninstall and reinstall the appp everytime i open it i do multiple transaction everyday,everythingoodds gooddood except its askingoodd to uninstall and reinstall the appp everytime i open it i do multiple transaction everyday,en,0.787,everythingoodds gooddood except its askingoodd to uninstall and reinstall the appp everytime i open it i do multiple transaction everyday,everythingoodds gooddood except its askingoodd to uninstall and reinstall the app everytime i open it i do multiple transaction everyday,everythingoodds gooddood except its askingoodd to uninstall and reinstall the app everytime i open it i do multiple transaction everyday
0309c010-8e84-465a-927a-73243641352b,very bad,very bad,very bad,en,0.997,very bad,very bad,very bad
47d5cf5c-fad3-4f0e-93ea-82cdf791fd17,ভালো,good,good,en,0.895,good,good,good
